country,description,designation,points,price,province,region_1,region_2,variety,winery
US,"The cold and fog actually helped this Chardonnay, which achieves a remarkable delicacy and tartness despite the power of its fruit. Really remarkable for the flood of golden mango, Asian pear and Key lime pie richness, which is grounded by a firm minerality. Oak influence and aging on the lees lend the perfect touches of smoky, buttered toast and zesty creaminess to this dry, polished wine. A mere 587 cases were produced.",Dutton Ranch Rued Vineyard,97,50,California,Green Valley,Sonoma,Chardonnay,Dutton-Goldfield
US,"A beautiful wine, this is rich in citrus, tropical fruit and green apple flavors, with a smoky jacket of oak. The acids and tannins lift it above the ordinary, as does a stony minerality that tastes of the soil.",Corral Vineyard,93,48,California,Green Valley,Sonoma,Chardonnay,Iron Horse
US,"This is a beautiful Chardonnay—dry, sleek and refined. Beyond the subtle tropical fruit, citrus and green apple flavors is a steely minerality and lemony acidity that get the mouth watering. Drink now.",Rued Clone,93,48,California,Green Valley,Sonoma,Chardonnay,Iron Horse
US,"Beautiful, classic Green Valley Chardonnay, this shows bright, mouthwatering acidity and a steely minerality that make it savory and elegant. But there's also a deep, flavorful core of green apple butter, pineapple jam and orange-mango juice. Oak and lees aging lend a creamy, sourdough richness. Drink now.",Heritage Clone,93,48,California,Green Valley,Sonoma,Chardonnay,Iron Horse
US,"Easily as good as the winery's more expensive proprietary bottlings, this shows classic Russian River acidity and minerality, with flavors of tropical fruits, tangerines, golden apricots and limes. It's really rich, but classically dry, with a long, distinguished finish.",Estate,93,28,California,Green Valley,Sonoma,Chardonnay,Iron Horse
US,"You won't miss the presence of oak in this Chardonnay. It's brilliantly forward, ripe and savory, with orange, mango and lime flavors. Natural acidity and a creamy, leesy richness bring extra layers of appeal, and the finish is thoroughly dry.",Unoaked,92,27,California,Green Valley,Sonoma,Chardonnay,Iron Horse
US,"Mainly Pinot Noir, with just 15% Chardonnay, this full-bodied bubbly has notes of seemingly sweet raspberries. The mouthfeel is slightly coarse. Still, it shows plenty of elegance, and if you're toasting the wedding couple, it's just fine.",Wedding Cuvée,87,38,California,Green Valley,Sonoma,Sparkling Blend,Iron Horse
US,"This is a clean, elegant and complex wine, brisk in acidity and dry in citrus and tropical fruit flavors.",Native Yeast,92,48,California,Green Valley,Sonoma,Chardonnay,Iron Horse
US,"Aged on the lees for 13 years, this wine has developed stunning creaminess and complexity. Made from 60% Pinot Noir and 40% Chardonnay, it shows a hazelnut smokiness, with fantastically rich, subtle layers of limes, apples, tangerine zest, minerals and yeast. There's a honeyed richness to the finish, which balances high acidity, making it feel dry. A tremendous brut that should develop for years to come. Now–2020, in a cool cellar. Production was 50 cases.",Joy!,98,147,California,Green Valley,Sonoma,Sparkling Blend,Iron Horse
US,"Made from equal amounts of Pinot Noir and Chardonnay, this wine was aged on the lees for more than four years, which gives it a fabulous creamy, yeasty complexity. There are tantalizing flavors of limes, orange zest, roasted hazelnuts, minerals and smoke. Absolutely wonderful now, and should hold and develop in the bottle through 2014, at least. Only 563 cases produced.",Brut LD,96,85,California,Green Valley,Sonoma,Sparkling Blend,Iron Horse
US,"A little lighter in body than the winery's single-vineyard Pinots, but no slouch in flavor, this one shows cherries, raspberries, red currants, milk chocolate, Dr. Pepper, licorice and charry vanilla flavors. Structurally, it's balanced with crisp acids and a dusting of tannins.",,88,45,California,Green Valley,Sonoma,Pinot Noir,De Loach
US,"An exquisite, 100% Chardonnay. Drinks drier than most California bubblies, with firm acidity framing delicate flavors of lime rind, hazelnut, vanilla, yeast and smoke. Just lovely and ethereal now, and should hold for some years.",Blanc de Blancs,92,38,California,Green Valley,Sonoma,Sparkling Blend,Iron Horse
US,"A strongly flavored blush, forward and bold in cherries, raspberries, vanilla, smoke and spices, and even suggestions of exotic mulberries. Dark in color, too. Made mostly from Pinot Noir, it can stand in for a red wine with filet mignon. Should develop in the bottle beyond 2011.",Brut Rosé,92,50,California,Green Valley,Sonoma,Sparkling Blend,Iron Horse
US,"The blend this vintage was 68% Pinot Noir and 32% Chardonnay. The wine is a bit softer than some of Iron Horse's other bubblies, and less woody, with a higher dosage that adds a touch of honey to the lime zest and yeast. Drink this elegant wine now–2014.",Classic Vintage Brut,92,33,California,Green Valley,Sonoma,Sparkling Blend,Iron Horse
US,"This is classic Green Valley Pinot, with cool-climate acidity and a firm, almost mineral cleanliness in youth. Elegant, refined and ultradry, it should be aged, to let it soften and allow the cherry fruit to express itself. Best 2007–2010.",Estate,90,35,California,Green Valley,Sonoma,Pinot Noir,Iron Horse
US,"Ultrarich and forward in fruit, and what's wrong with that? Floods the palate with pie filling flavors of cherries and raspberries, with a rich coating of oak that adds vanilla, buttered toast and caramel. The richness is balanced with crisp acidity.",Dutton Ranch,91,40,California,Green Valley,Sonoma,Pinot Noir,Sequana
US,"A little sharp and minty, this Pinot is very dry, with acidic flavors of cherries and cola. The mouthfeel is silky. It's not going anywhere, so drink up.",Keefer Ranch Vineyard,84,48,California,Green Valley,Sonoma,Pinot Noir,Pali
US,"A deeply satisfying and intense Chard, for its wealth of well-ripened tropical fruit, pear, key lime pie, vanilla and toast flavors and the refreshing acidity that makes the wine clean and lively. The long, complete finish is impressive. Defines the sunshine and chill of its appellation.",Corral Vineyard,93,32,California,Green Valley,Sonoma,Chardonnay,Iron Horse
US,"Thick and dense in the mouth, with candied flavors of chocolate-covered cherries and new oak, this is a delicious wine that could be a little drier and more structured. The acidity is low, making the wine feel soft and melted.",Keefer Ranch Vineyard,86,48,California,Green Valley,Sonoma,Pinot Noir,Loring Wine Company
US,"These high-acid grapes have made for a mouthwateringly crisp wine, with deliciously provocative flavors of high-toned citrus fruits, including oranges, and lots of vanilla and buttered toast. Clean, complex and satisfying.",Estate,90,26,California,Green Valley,Sonoma,Chardonnay,Iron Horse
US,"No doubt about it, this is a big, lusty Pinot Noir. From a low-production parcel of the estate, it routinely produces immensely concentrated wines. The winemaker's challenge is to give balance and harmony to grapes of this heft, and here, Iron Horse has it figured out. Dry and enormously ripe in cherries, black raspberries, cocoa and cola, it's good now with lamb chops, grilled steaks and similar upscale fare, and should soften and improve for five years.",Thomas Road,95,70,California,Green Valley,Sonoma,Pinot Noir,Iron Horse
US,"This is a really good Pinot, dry and rich, and it shows the balance of power and racy delicacy that Green Valley Pinots, and particularly Iron Horse's, are known for. The cola, cherryskin, rhubarb and pomegranate flavors are quite complex, especially when they create all sorts of waves as they hit the oak.",Estate,92,35,California,Green Valley,Sonoma,Pinot Noir,Iron Horse
US,"Intriguing Asian spice, peanut brittle, pineapple and butter cream aromas comprise the bouquet of this round, well-integrated wine from Sonoma County's tiny Green Valley appellation. Everything flows smoothly into the lingering pineapple, butterscotch, pear and apple flavors in the finish. Top Value.",Cuvée Joy,90,30,California,Green Valley,Sonoma,Chardonnay,Iron Horse
US,"If you smelled this blind you might think it was Sauvignon Blanc. But swirl it, let it breathe, and the rosehip tea comes along. In the mouth, the wine is crisp  with tea, cherry skin and root beer flavors.",Rosé de Pinot Noir,86,15,California,Green Valley,Sonoma,Pinot Noir,Iron Horse
US,"Released after five years on the yeast, this is still a young, tartly aggressive bubbly. It is in fact by far the most acidic of Iron Horse's current stable of superb bubblies. But it's enormously rich, offering a wealth of subtle lime, peach, strawberry, toast and sourdough bread flavors that impress with both depth and length, as well as sheer class. Wonderful now, and should age effortlessly for six to eight years.",Blanc de Blancs,93,37,California,Green Valley,Sonoma,Sparkling Blend,Iron Horse
US,"Iron Horse's Brut Rosé is always a compellingly rich, full-bodied, fun and delicious wine, and the '03 is their best ever. It captivates with raspberry and cherry flavors, slightly liquored, with smoky char and lees nuances, and possesses fresh, vital acids. One-fifth Chardonnay adds a citrusy brightness. Try with sushi or ahi tuna tartare.",Brut Rosé,92,50,California,Green Valley,Sonoma,Sparkling Blend,Iron Horse
US,"As the name implies, this is an enormously likeable sparkler, based primarily on Pinot Noir and showing that grape's sensual texture. With raspberry, strawberry, lime, vanilla and smoky yeast flavors, it's irresistibly good.",Wedding Cuvée,90,37,California,Green Valley,Sonoma,Sparkling Blend,Iron Horse
US,"For those who like their sparkling wines a little sweet. This Pinot Noir-Chardonnay blend has the highest dose of residual sugar of all Iron Horse's bubblies, and it shows in the jellied flavors of raspberries, strawberries and limes. Very crisp acidity provides needed balance and elegance.",Russian Cuvée,88,31,California,Green Valley,Sonoma,Sparkling Blend,Iron Horse
US,"Made with a classic Champagne blend of Pinot Noir and Chardonnay, this is the simplest of Iron Horse's bubblies. It's elegant, and should be consumed in its youth.",Classic Vintage Brut,87,31,California,Green Valley,Sonoma,Sparkling Blend,Iron Horse
US,"This vineyard has proved itself for so many years that it's practically a guarantee of greatness. This 2008 is a real stunner. It's so rich and exotic, so balanced and dry, so clean. Dazzles with pear, pineapple, lychee, roasted hazelnut, crème brûlée, buttered toast, honey and spice flavors, wrapped into a creamy smooth mouthfeel. Brilliant and compelling. Drink now.",Dutton Ranch Rued Vineyard,96,45,California,Green Valley,Sonoma,Chardonnay,Dutton-Goldfield
US,"This is the driest of Iron Horse's new releases, but it still has a honeyed richness even though the residual sugar is a comparatively low half a percent. It feels refined, fancy and elegant, with delicious raspberry, lime and toast flavors. The blend is 75% Pinot Noir and 25% Chardonnay.",Ultra Brut,93,50,California,Green Valley,Sonoma,Sparkling Blend,Iron Horse
US,"This is from a block of younger vines made from Dijon clones within the larger Arrendell Vineyard. The wine is quite full-bodied and robust, almost rustic, which is mainly due to the powerful, young tannins. With explosive berry, currant and mocha flavors, this powerful wine should hit its stride in mid-2010.",Hailey's Block,95,60,California,Green Valley,Sonoma,Pinot Noir,Hartford Court
